BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
Boss Glass &amp; Glazing,0418 344 673,,,16 Baylee Rd,VIC,Cockatoo,3781,-37.935926, 145.486627
Bremner Glass Equipment Pty Ltd,(08) 9256 5200,,,50 Vinnicombe Dr, WA,Canning Val,6155,-32.061351, 115.908568
Bremner W. &amp; Sons,(03) 9795 9811,,bremnerglass@dodo.com.au,10 Overseas Dr,VIC,Noble Park North,3174,-37.88179, 145.04968
Broadway Glass,0418 387 479,,broadwayglass249@gmail.com,Rear Of 253-255 Broadway,VIC,Reservoir,3073,-37.717337, 145.010106
Brookes Glass And Aluminium,(03) 5021 4560,,tsbrookes@ncable.com.au,6 Dolfin Dr,VIC,Mildura,3500,-34.193902, 142.181349
Brooklyn Glass Co,0406 470 595,,tasmarkou@gmail.com,,,,,-37.8210632, 144.8350428
Brooks Glass,(03) 9887 1890,,greg@brooksglass.com.au,,,,,-37.9191499, 145.2355464
Brooks Glass Pty Ltd,(03) 9887 1890,,,,,,,-37.9191499, 145.2355464
Brown Hill Glass &amp;amp Glazing,0409 722 439,,,,,,,-37.5608013, 143.854986
Broadford Glass &amp; Glazing,0408 842 669,,,,,,,-37.2031056, 145.0506203
Brown Hill Glass &amp; Glazing,0409 722 439,,bhgg@bigpond.com,3 Water St,VIC,Brown Hill,3350,-37.556055, 143.893251
Burwood Glass,(03) 9808 4760,,,2 Sixth Ave,VIC,Burwood,3125,-37.854645, 145.101526
Bunyip Glass,0402 373 046,,,,,,,-38.0964803, 145.7241588
Butler Glass,0423 813 944,,heath@butlerglass.com.au,,,,,-37.8022582, 145.3079053
Call Sam,0403 211 160,,samagicglass@gmail.com,47 Kathleen St,VIC,Preston,3072,-37.736626, 145.022686
Century Glass,(03) 9879 5933,,,4/ 405 Maroondah Hwy,VIC,Ringwood,3134,-37.80208, 145.24694
Citiwest Glass &amp; Splashbacks,(03) 9315 1983,,,233 Sunshine Rd,VIC,Tottenham,3012,-37.798852, 144.848756
Clean Cut Glass,0437 581 445,,cleancutglass@bigpond.com,,,,,-37.6459946, 145.0404214
Campaspe Glass &amp; Glazing Pty Ltd,(03) 5480 7486,,campaspeglass@fastmail.com.au,Factory 1/ 7 Matong Rd,VIC,Echuca,3564,-36.14674, 144.76314
Carlon Window Solutions Pty Ltd,0497 641 775,,carlonws@gmail.com,30 Wood St,VIC,South Geelong,3220,-38.169971, 144.367655
Caroline Springs Glass,(03) 9398 5850,,,,,,,-37.8695335, 144.8302375
Carringbush Glass Gallery,(03) 5024 1140,,,6 Ovens Ave,VIC,Red Cliffs,3496,-34.309438, 142.201937
CBD Glass,1300 363 118,,steve@barklyglass.com.au,32 Bourke St,VIC,Melbourne,3000,-37.811361, 144.971983
CBD Glass Co.,(03) 9687 4455,,,,,,,-37.813985, 144.963114
Celtic Glass,0415 550 233,,celticglasstorquay@yahoo.com.au,1 Tea Tree Rise,VIC,Torquay,3228,-38.319058, 144.315504
Central Highlands Glass,(03) 5338 2793,,chglass@chwindows.net.au,508 Dowling St,VIC,Wendouree,3355,-37.522729, 143.842982
Challenger Glass and Glazing,0423 196 255,,,15 Carmen Ct,VIC,Lilydale,3140,-37.76794, 145.373139
Cheap And Quick,(03) 9700 1471,,,,,,,-37.9757138, 145.2578692
Cheap And Quick Glass,(03) 9758 5155,,,,,,,-37.842567, 145.267944
Cheap &amp; Quick Glass,1300 558 577,,,,,,,
Chento ABJ Glass,0417 312 515,,,13 Agnes St,VIC,St Albans,3021,-37.740416, 144.780363
Cityside Glass &amp; Glazing,0419 878 559,,,,,,,-37.8695335, 144.8302375
City to Coast Glass &amp; Glazing,0412 954 176,,,Factory 2-3 29 Duffy St,VIC,Swan Reach,3903,-37.822921, 147.859336
City Wide Glass &amp; Glazing,0477 612 377,,citywideglassvic@gmail.com,51 Stanhope St,VIC,West Footscray,3012,-37.795653, 144.868674
CJ Glass &amp; Screens,(03) 5144 4233,,,8 Northland Dr,VIC,Sale,3850,-38.089895, 147.07086
CK Glass Installations,0430 452 470,,ckglassinstallations@gmail.com,,,,,-37.9757138, 145.2578692
Classique Design Pty Ltd,(03) 9312 6669,,,,,,,-37.786461, 144.83194
Classy Glass and Mirrors,0431 092 670,,Chris@glassandmirrors.com.au,,,,,-37.8785156, 145.1648632
Clear Brilliance,(03) 9720 8208,,jn.charge@gmail.com,,,,,-37.8241824, 145.2967959
Clearcut Glass,0431 889 548,,clearcutglass@hotmail.com,,,,,-37.8376363, 145.1639899
Clear Glass &amp; Glazing,0448 597 486,,,17 Eustace Cl,VIC,Chirnside Park,3116,-37.771473, 145.303984
Clear Glass Window Cleaning,0422 447 688,,,13 Toorongo Rd,VIC,Eynesbury,3338,-37.790762, 144.572875
Clear View Commercial Glass,(03) 5998 1925,,,1925 South Gippsland Hwy,VIC,Five Ways,3977,-38.148378, 145.316793
Clear Vision Glass,0407 686 575,,james.cheshire1916@gmail.com,,,,,
C &amp; L Glassworks,0419 411 204,,candlglass@bigpond.com,,,,,-37.8572918, 144.8977593
Ciro Glass Repairs,(03) 9386 0266,,,100 Reynard St,VIC,Coburg,3058,-37.747932, 144.960167
Clayton R. M. Joinery Pty Ltd,(03) 5721 5122,,admin@rmclaytonjoinery.com.au,28- 32 Newman St,VIC,Wangaratta,3677,-36.36619, 146.30938
C &amp; L Showerscreens Wardrobes,(02) 6024 2336,,clssw@bigpond.com,4 Stead St,VIC,West Wodonga,3690,-36.108502, 146.837
CNM Glass Solutions,(03) 9759 7683,,chris@cnmglasssolutions.com.au,2 Jacob Dr,VIC,Rowville,3178,-37.91284, 145.26768
Complete Glass Innovations,0497 470 036,,,,,,,-37.894253, 144.622742
Cranbourne Glass Pty Ltd,(03) 9799 1563,,,Factory 5 30 Orient Pl,VIC,Hampton Park,3976,-38.034656, 145.264814
Curdies Glass &amp; Glazing,0427 625 082,,andrew@curdiesglass.com.au,881 Timboon Curdievale Rd,VIC,Timboon West,3268,-38.5054, 142.91641
Cobram Windows,(03) 5872 2482,,marketing@awsaustralia.com.au,,,,,
Cockatoo Glass,(03) 5968 5690,,,,,,,-37.9359488, 145.4925573
Colac Glass &amp; Screens,0418 523 702,,info@colacglass.com,Bay 3 12 Saunders St,VIC,Colac,3250,-38.333543, 143.609975
Commercial Glazing,(03) 9314 7000,,admin@commercialglazing.com.au,8 Tottenham Parade,VIC,West Footscray,3012,-37.812268, 144.860402
Complete Glass: Windows &amp; Doors Solutions,0413 491 017,,jbfglassandaluminium@gmail.com,,,,,-37.8821928, 144.7004536
Concord Glass &amp; Mirrors,0419 884 493,,zahirconcord@hotmail.com,89 Hodgson St,VIC,Rosanna,3084,-37.74661, 145.07375
Conery Glass Co. P/L,(03) 9387 4817,,sales@coneryglass.com.au,571 Nicholson St,VIC,Carlton North,3054,-37.786001, 144.976663
Cool &amp; Clear Windows Pty Ltd,(03) 8313 4830,,accounts@coolclearwindows.com.au,Factory 9 146 Northbourne Rd,VIC,Campbellfield,3061,-37.651677, 144.967646
Crosier Glass,(03) 5336 1244,,admin@crosierglass.com,107A Hertford St,VIC,Sebastopol,3356,-37.5874, 143.82806
Croydon Glass &amp; Mirrors,(03) 9761 5130,,croydonglass@gmail.com,,,,,-37.8022582, 145.3079053
Crystal Glassware Repairs,(03) 9807 7888,,,Cnr Warrigal and Waverley Rds,VIC,Chadstone,3148,-37.88059, 145.09026
Curtis Glass,0412 589 898,,curtisglass@hotmail.com,67 Blair St,VIC,East Coburg,3058,-37.75519, 144.97161
Countrywide Glass &amp; Lilydale Glass,(03) 9735 1950,,sales@countrywideglass.com.au,297 Main St,VIC,Lilydale,3140,-37.757165, 145.353175
C &amp; S Graphic Glass Painting,(03) 5153 1866,,kcbryan@bigpond.com,53 Forge Creek Rd,VIC,Bairnsdale,3875,-37.836895, 147.610541
Cut Price Glass,0432 804 535,,cutpriceglass@hotmail.com,,,,,
David Glass,1300 733 760,,,105 Murphy St,VIC,Richmond,3121,-37.818124, 145.012738
DG Handyman &amp; Glazing,0434 264 131,,gibbsdaniel88@gmail.com,,,,,-38.1779883, 146.2999001
Drouin Fast Glass,0419 550 183,,fastglass@warragulfastglass.com.au,,,,,-38.1362, 145.8571498
Daylesford Glass,0408 330 275,,,,,,,-37.3297225, 144.1871755
DC Glazing,0423 649 656,,,1 Adam Cl,VIC,Rowville,3178,-37.911422, 145.272496
Diamond Creek Glass,(03) 9436 1244,,,27 North Oatlands Rd,VIC,Yarrambat,3091,-37.643218, 145.128223
Diamond Valley Glass Pty Ltd,(03) 9303 7675,,,Fcty 1/ 12 Fleet St,VIC,Somerton,3062,-37.642986, 144.962557
Doctor Lock Glass,0412 306 039,,,67 Tucker Rd,VIC,Bentleigh,3204,-37.928746, 145.048992
Doveton Glazing &amp; Maintenance,(03) 9791 8184,,,27 Riverview Crst,VIC,Eumemmerring,3177,-37.994988, 145.247614
Drouin Joinery &amp; Builders Supplies,(03) 5625 1271,,,7 Armstrong Ave,VIC,Drouin,3818,-38.129059, 145.853312
D.E. Glass,0412 227 433,,sharlyn1960@hotmail.com,64 Sunnyside Crst,VIC,Wattle Glen,3096,-37.670402, 145.180446
Dindi Glass &amp; Glazing,0439 141 812,,dindiglass@outlook.com,,,,,-37.1911155, 145.7117058
DR GLASS,0423 947 336,,,,,,,-37.813985, 144.963114
Dynamic Glass Glazing Pty Ltd,0421 555 361,,dynamicglass.aus@gmail.com,,,,,-37.910314, 145.1885049
Eastern Ranges Glass,1300 452 936,,,28 Old Don Rd,VIC,Don Valley,3139,-37.75792, 145.58824
Elite Glass Solutions,(03) 9314 6105,,,22/ 640 Geelong Rd,VIC,Brooklyn,3012,-37.818295, 144.838396
Endevour Glass,0401 362 065,,teoneglass@optusnet.com.au,,,,,-37.9757138, 145.2578692
Eureka Glass Ballan,0419 885 198,,eurekaglassballan@gmail.com,2 Lyon Pl,VIC,Ballan,3342,-37.592348, 144.235007
Echuca Glass and Aluminium,(03) 5480 6694,,info@echucaglass.com.au,18 Mckenzie Rd,VIC,Echuca,3564,-36.150389, 144.76453
Ecoglass Geelong,0447 581 254,,jake@ecoglassgeelong.com.au,,,,,-38.1835351, 144.3869692
Efficient Glass,0400 674 593,,silvanabanabakis@live.com.au,,,,,-37.9029, 144.6584688
Elation Glass,0488 199 818,,,,,,,-37.6067576, 145.1379088
Elatli Glass,0421 074 955,,delatli3@bigpond.com.au,,,,,-37.6786135, 144.9567861
Eltham Glass Pty Ltd,(03) 9438 3149,,admin@elthamglass.com.au,49 Chute St,VIC,Diamond Creek,3089,-37.672844, 145.152328
Emerald Glass,(03) 5968 5690,,,,,,,-37.932495, 145.44072
Emergency Glass Repair,(03) 8592 4723,,,,,,,-37.842567, 145.267944
Enhanced Glass &amp; Aluminium,0435 813 493,,enhancedglass@outlook.com,,,,,
Enhance home improvements,0423 905 131,,,1384 Heatherton Rd,VIC,Dandenong,3175,-37.968819, 145.201156
Epping Glass &amp; Mirrors,0419 183 086,,,,,,,-37.6459946, 145.0404214
Essendon Glass,(03) 9370 4211,,,220 Buckley St,VIC,Essendon,3040,-37.75586, 144.90845
Evo's Glass &amp; Security,0406 526 465,,cevansglass@outlook.com,1 Sloan Ave,VIC,Leongatha,3953,-38.485755, 145.949554
EZ GLASS AND GLAZING,0433 450 893,,michael@ezglassandglazing.com,15 Sandpiper Pl,VIC,Frankston,3199,-38.150159, 145.155687
Elatli Mrs Deniz,0421 074 955,,delatli3@bigpond.com.au,19-25 Somerton Rd,VIC,Campbellfield,3061,-37.6434, 144.94708
Empire Glazing Co,0438 001 279,,greg.pickering@bigpond.com.au,,,,,-37.7750179, 145.248885
Eureka Glass,0408 330 275,,ross.dylan@gmail.com,197 Park Dr,VIC,Parkville,3052,-37.793109, 144.956489
Ezy Glass,0430 107 811,,info@ezyglass.com.au,38B Malcolm Pl,VIC,Campbellfield,3061,-37.671911, 144.970533
Fast Glass,(03) 5623 4050,,fastglass@warragulfastglass.com.au,9 Phoenix St,VIC,Warragul,3820,-38.16336, 145.94269
Fast Glass 24Hrs 7Days,(03) 9570 9570,,info@fastglass247.com,,,,,-37.813985, 144.963114
F &amp; J Glass,0450 436 694,,fjglass@optusnet.com.au,,,,,-37.5983521, 144.941855
Frameless Direct Pty Ltd,(03) 9303 9008,,,21 Encore Ave,VIC,Somerton,3062,-37.63506, 144.95239
Fast Glass 24/7,1300 000 147,,info@fastglass247.com.au,,,,,-37.89846, 145.088379
Fast Glass Geelong,(03) 5248 1836,,sales@fastglassgeelong.com.au,23 Wattlepark Ave,VIC,Moolap,3224,-38.165212, 144.409534
Foley Painting Pty Ltd,0418 512 346,,,28 Old Don Rd,VIC,Don Valley,3139,-37.75792, 145.58824
Frameless Glass Worx,0433 361 330,,sales@framelessglassworx.com.au,,,,,-38.2199828, 145.0389461
Five Star Glass &amp; Caulking,0413 417 039,,Fivestar_glass_caulking@hotmail.com,,,,,-37.9487855, 145.191734
Footscray Glass Co.,(03) 9687 8800,,,496 Barkly St,VIC,West Footscray,3012,-37.797816, 144.880994
Frankston Glass Pty Ltd,(03) 9773 3500,,sales@frankstonglass.com.au,,,,,-38.1829789, 145.090595
G 4 Glass,(03) 9525 5736,,sales@g4glass.com.au,40A Chapel St,VIC,St Kilda,3182,-37.865097, 144.991156
Gippsland Glass,0458 765 588,,gippsland.glass@gmail.com,,,,,
Glass 2 Day,0411 538 485,,glass2day@bigpond.com,,,,,
Glass2Go,0403 466 992,,allan.hornsby@glass2go.com.au,Factory 1 6 Princes Hwy,VIC,Doveton,3177,-38.000327, 145.228974
Galvan Glass &amp; Glazing,0430 220 970,,,,,,,-38.027016, 145.102295
GDM Property Services,0418 323 531,,,,,,,-38.03747099, 145.34860338
Geelong Glass,(03) 5277 3820,,sales@geelongglass.com.au,,,,,
Geelong Glass &amp; Aluminium,(03) 5277 3820,,sales@geelongglass.com.au,60 Douro St,VIC,North Geelong,3215,-38.11768, 144.34898
Geelong Glass Service,(03) 8899 7495,,geelongglassservice@gmail.com,,,,,-38.1111451, 144.3416821
G H Glass Pty Ltd,(03) 9761 7075,,,Fcty 3/ 37 Gatwick Rd,VIC,Bayswater North,3153,-37.81707, 145.29815
Gisborne Glass,(03) 5428 3444,,,5 Newry Dr,VIC,New Gisborne,3438,-37.462114, 144.604911
G &amp; J Glass Pty Ltd,(03) 9388 0868,,sales@gandjglass.com.au,485 Sydney Rd,VIC,Brunswick,3056,-37.765746, 144.961999
Glass Co Australia,(03) 9706 5506,,sales@glasscoaustralia.com.au,370- 372 Hammond Rd,VIC,Dandenong South,3175,-38.029731, 145.201907
Glass Direct Au,0493 674 767,,,305 Old Sydney Rd,VIC,Mickleham,3064,-37.516754, 144.892359
Glass Dr,0409 931 636,,,,,,,-37.7449598, 144.8004912
Glass Express Pty Ltd,1300 767 415,,,Factory 6 3 Dunlop Ct,VIC,Bayswater,3153,-37.839724, 145.276368
Glass HQ,(03) 5986 2174,,sales@glasshq.com.au,1663 Point Nepean Rd,VIC,Rosebud West,3940,-38.364138, 144.875469
Glass Kinetics,0412 104 654,,,3 Fay Ct,VIC,Croydon,3136,-37.803825, 145.299522
Glassman,(03) 9707 4666,,,,,,,-38.0455529, 145.3672564
Glassman Network,(03) 9758 7555,,sales@glassmannetwork.com.au,Unit 1 1662 Ferntree Gully Rd,VIC,Knoxfield,3180,-37.892955, 145.25718
Gippsland Double Glazing,(03) 5174 3213,,office@gippslanddoubleglazing.com.au,26 McMahon St,VIC,Traralgon,3844,-38.190084, 146.556183
GLASS2GLAZE Pty Ltd,0438 351 461,,info@glass2glaze.com.au,,,,,-37.736053, 145.27301
Glass Man The,(03) 5272 2877,,,177- 179 Melbourne Rd,VIC,Rippleside,3215,-38.12281, 144.35331
Glass Options Pty Ltd,(03) 9775 0902,,,10 Sahra Gr,VIC,Carrum Downs,3201,-38.102986, 145.1622
Glazier Quick Service,0416 138 590,,glazierquickservice@gmail.com,,,,,-37.8186391, 145.0014756
Glory Glass,(03) 9387 8277,,,,,,,-37.767872, 144.961929
Greys Glass,0417 507 733,,sales@gerrysglass.com.au,,,,,-35.4631382, 143.6356243
Glass Replacement Melbourne,(03) 8592 4723,,,6 3 Dunlop Ct,VIC,Bayswater,3153,-37.839724, 145.276368
Glassright Pty Ltd,1800 730 790,,sales@glassright.com.au,Factory 4 23 Orchard St East,VIC,Kilsyth,3137,-37.813076, 145.312181
Glass Tek,(03) 9886 1011,,info@glasstek.com.au,1686 Princes Hwy,VIC,Oakleigh East,3166,-37.911141, 145.120359
Glass Today,1800 453 100,,,Unit 6 97 Dorset Rd,VIC,Ferntree Gully,3156,-37.874189, 145.284414
Glass Vision,0438 802 661,,glassvisioninfo@bigpond.com,12 Matong Rd,VIC,Echuca,3564,-36.145464, 144.76232
Gordon Glass,(03) 5975 2976,,simon@gordonglass.com.au,833 Nepean Hwy,VIC,Mornington,3931,-38.233821, 145.038546
Goulburn Valley Glass,0400 705 484,,admin@goulburnvalleyglass.com.au,6 Clarke St,VIC,Shepparton,3630,-36.378073, 145.4193
Grants Glass,0419 006 082,,grantsglass22@hotmail.com,17 Autumn St,VIC,Coburg,3058,-37.734486, 144.95
Grant The Silicone Man,0428 356 957,,grantgoldsack@gmail.com,,,,,-38.0541844, 147.5736457
Grist Glass &amp; Glazing,0439 764 247,,grist1@live.com.au,,,,,
GT On Site Windscreens,1800 636 805,,,,,,,-34.2105906, 142.1419289
Glaze All Ways,0403 922 671,,tkuszlaba@gmail.com,46 Rosanna Rd,VIC,Heidelberg,3084,-37.753633, 145.070752
Graphic Glass,0415 365 055,,,8 Delmont St,VIC,Werribee,3030,-37.911313, 144.640432
Guy's Glass &amp; Glazing,(03) 5133 7000,,office@guysglass.com.au,543 Princes Dr,VIC,Morwell,3840,-38.231578, 146.43999
Hack's Glass &amp; Screens,0407 343 083,,,67 Fisher Parade,VIC,Loch Sport,3851,-38.053661, 147.572815
Harbour Glass,0411 776 779,,sales@harbourglass.net.au,75 Donald Rd,VIC,Langwarrin,3910,-38.177342, 145.207814
Hd Glass and Glazing,0431 426 336,,marcmetcalfe@hotmail.com,,,,,
Highmont Glass Pty Ltd,(03) 5222 1761,,sales@highmont.com.au,116 Fyans St,VIC,Geelong South,3220,-38.16323, 144.35837
Hakea Glass,(03) 9338 8333,,,25 Carrick Dr,VIC,Tullamarine,3043,-37.700861, 144.884165
Hakea Glass (Vic),(03) 9338 8333,,,25 Carrick Dr,VIC,Tullamarine,3043,-37.700861, 144.884165
Have A Crack Glass,0447 023 366,,stevekennyglass@gmail.com,,,,,-36.7033135, 144.2341
Hayden's Glass,0499 109 177,,haydensglass@outlook.com,,,,,-38.4760755, 145.9465869
Heritage Glass Products (AUST) Pty Ltd,(03) 9251 2888,,,91 Cook St,VIC,Port Melbourne,3207,-37.827677, 144.921321
Hills &amp; Mason Pty Ltd,(03) 9363 4411,,info@hillsandmason.com.au,21 Carrington Dr,VIC,Albion,3020,-37.77176, 144.80907
H&amp;M Windows,0432 823 836,,,6 Gibson Way,VIC,Maddingley,3340,-37.688088, 144.403736
Half Price Glass,0417 347 949,,,,,,,-37.6398218, 145.1356352
Hewitt's Glass,0408 352 906,,paul@hewittsglass.com.au,,,,,-37.782736, 145.6103123
Hugo Glass,0449 598 128,,,,,,,-38.0318885, 145.2654037
Independent Glass,(03) 9754 5986,,,6 Engelke Rd,VIC,Belgrave South,3160,-37.95312, 145.359083
Innovative Glass,0421 694 917,,info@innovative-glass.com.au,PO Box 1401,VIC,Bundoora,3083,-37.6969345, 145.0587372
Instant Glass Frosting,(03) 9886 1777,,,Suite 1/ 641 High Street Rd,VIC,Mt Waverley,3149,-37.8719, 145.14829
Invictus Windows and Doors Pty Ltd,(03) 5144 6622,,,13 Invictus St,VIC,Sale,3850,-38.102608, 147.087265
Indpendent Decorative Glass,0457 421 125,,info@independentdecorativeglkass.com,3/ 15 Outhwaite Ave,VIC,Doncaster,3108,-37.78248, 145.101107
Instyle Glass Innovations,(03) 9357 7569,,,1/38 Lara Way,VIC,Campbellfield,3061,-37.660463, 144.967348
Island Glass,(03) 5678 5177,,,27 Back Beach Rd,VIC,San Remo,3925,-38.524057, 145.371985
Infront Windows,0448 331 311,,,,,,,
Insight Glass and Glazing,0416 009 733,,,,,,,-37.5608013, 143.854986
Insurance Replacement Rentals,(03) 9379 9610,,,32 Lebanon St,VIC,Strathmore,3041,-37.728027, 144.919167
Jackmans Shower Screens,(03) 5224 2559,,,,,,,-38.1617642, 144.3544672
James The Glazier,0452 064 068,,,,,,,-37.8068089, 145.0309235
Jim's Glass,1300 113 851,,admin@jimsglass.com.au,,,,,
Joey Glass&amp;Glazing,0452 514 709,,,,,,,-37.8878763, 145.0952034
Jacob Waverley Glass,(03) 9888 7243,,jacobwaverleyglass@yahoo.com.au,2 Sixth Ave,VIC,Burwood,3125,-37.854645, 145.101526
J&amp;B Creative Glass Company,1800 001 718,,,,,,,
John's Glass and Glazing,0423 661 483,,,,,,,-38.0917427, 145.178198
J &amp; A Glazing Pty Ltd,0418 369 408,,,24 Bischoff St,VIC,Preston West,3072,-37.741355, 144.987487
JCE Windows &amp; Glass,0411 123 798,,,,,,,-38.0176839, 145.2710966
J &amp; M Perta Pty Ltd,(03) 9478 6155,,,667 High St,VIC,Preston,3072,-37.732329, 145.004647
JT Glass and Caulking,(03) 9961 4880,,jtglassandcaulking@gmail.com,,,,,-37.754023, 144.8900248
Ky Auto Glass,(03) 5852 1724,,,120 Allan St,VIC,Kyabram,3620,-36.313864, 145.044431
Lakes Entrance Glass &amp; Glazing,(03) 5155 3477,,admin@legg.com.au,655 Esplanade,VIC,Lakes Entrance,3909,-37.87697, 148.00123
Latrobe Valley Shopfitters Pty Ltd,(03) 5134 4777,,glen@lvshopfitter.net.au,57 Chickerell St,VIC,Morwell,3840,-38.23174, 146.4378
Leigh Thompson Glass &amp; Screens,0434 676 873,,leigh23@live.com.au,,,,,-38.36865588, 144.91368736
Lock Tight Glass &amp; Shutter Service Pty Ltd,(03) 9782 4422,,admin@locktight.com,15 Sonia St,VIC,Carrum Downs,3201,-38.095961, 145.161454
Latrobe Valley Glass,(03) 5176 2265,,admin@latrobevalleyglass.com.au,Cnr Rocla Rd and Southern Rd,VIC,Traralgon East,3844,-38.18601, 146.566635
LB Glass,0412 368 898,,lb_glass@hotmail.com,,,,,-38.0235922, 144.4078657
Local Glass Repair,0408 802 139,,peter@localglassrepair.com.au,,,,,-38.1649539, 145.1380565
Lugg Glass Pty Ltd,0418 524 244,,,,,,,-38.1480041, 144.3593453
Maffra Glass &amp; Glazing,0427 200 014,,denisemarshall@wideband.net.au,1 Commercial Rd,VIC,Heyfield,3858,-37.985081, 146.779426
M &amp; D Glass,0419 135 190,,mdglass@optusnet.com.au,4 Ponto Ct,VIC,Endeavour Hills,3802,-37.98646, 145.262914
Melway Glass,0410 579 583,,,,,,,-37.7457294, 144.7347048
M &amp; M Glass,0488 010 124,,,,,,,-37.6389601, 145.1932968
Maher's Glassworks,(03) 5032 1165,,shaun@mg1.com.au,169 Karinie St,VIC,Swan Hill,3585,-35.326907, 143.544223
MANNING, DANIEL MATTHEW,0413 774 650,,,68 Lincoln Rd,VIC,Croydon,3136,-37.786758, 145.290689
Manning Splashbacks,0412 969 012,,dmanning367@gmail.com,,,,,-37.8607178, 145.238588
Marz,(03) 5174 6234,,marzglass@marz24.com,158 Argyle St,VIC,Traralgon,3844,-38.191166, 146.55585
Mason W D Pty Ltd,(03) 5441 4044,,enquiries@wdmasonglass.com.au,14- 24 Abel St,VIC,Golden Square,3555,-36.771711, 144.272409
Master Glass,1800 223 324,,sales@masterglassgroup.com.au,,,,,-37.842567, 145.267944
Matthew's Glass &amp; Glazing,0417 553 922,,info@matthewsglass.com.au,12 Woolart St,VIC,Strathmore,3041,-37.72174, 144.90789
MELBOURNE EMERGENCY GLASS,0450 216 879,,info@glassrevive.com.au,1 Washington Dr,VIC,Frankston,3199,-38.14046, 145.157718
Melbourne Glass and Aluminium Services,(03) 8585 9595,,sales@melbourneglass.com.au,29C Manton Rd,VIC,Oakleigh South,3167,-37.914269, 145.111742
Melbourne Glass Pool Fencing &amp; Balustrades,0400 213 225,,ino@melbourneglasspoolfencing.com.au,27 Encore Ave,VIC,Somerton,3062,-37.635385, 144.953768
Melbourne Glass Scratch Removal,0433 135 868,,melbourne.glass_scratchremoval@yahoo.com.au,,,,,-37.8514775, 144.9935363
Melbourne Kitchen &amp; Bathroom Splashbacks,(03) 9449 9994,,,Osmond Pl,VIC,Caroline Springs,3023,-37.748849, 144.728676
Melbourne Splashbacks,(03) 9449 9994,,,,,,,-37.9918479, 145.1720104
Melton Glass &amp; Shower Screens Pty Ltd,(03) 9743 4635,,,Factory 2 2 Norton Dr,VIC,Melton,3337,-37.68954, 144.60183
Melville G,(03) 9803 4391,,,5 Alrene Ct,VIC,Vermont South,3133,-37.850161, 145.182731
Menzel Glass Pty Ltd,(03) 5229 7598,,admin@menzelglass.com.au,10 Crown St,VIC,South Geelong,3220,-38.167317, 144.365424
Metro Glass Australia,0405 057 789,,metroglass@live.com,4/ 241 Kororoit Creek Rd,VIC,Williamstown,3016,-37.85291, 144.853436
MGS Glass,0413 859 045,,jackcmott@hotmail.com,,,,,-38.340744, 145.173309
Michael's Magic Glass,0425 707 165,,,37 Lincoln Dr,VIC,Cheltenham,3192,-37.964382, 145.078501
Mildura Glass &amp; Aluminium,(03) 5022 7411,,robyn@milduraglass.com.au,418 San Mateo Ave,VIC,Mildura,3500,-34.209175, 142.144159
Mitchell River Glass,(03) 5152 7580,,,333 Main St,VIC,Bairnsdale,3875,-37.8293, 147.618412
Modglass,(03) 5222 2252,,sales@modglass.com.au,2 Capital Dr,VIC,Grovedale,3216,-38.194023, 144.347891
Monash Glass,(03) 9543 3444,,sales@monashglass.com,9 Normanby Road,VIC,Notting Hill,3168,-37.904845, 145.129585
Monbulk Glass,0425 917 179,,,,,,,-37.8741606, 145.4074402
Mooroopna Glass,(03) 5825 1326,,moorglass@gmail.com,3 Alexandra St,VIC,Mooroopna,3629,-36.39283, 145.361059
Moreland Glass,(03) 9354 4468,,,21 Hocking St,VIC,Coburg North,3058,-37.727854, 144.954969
Mount Beauty Glass &amp; Aluminium,(03) 5754 4384,,,Kiewa Valley Hwy,VIC,Mt Beauty,3699,-36.676473, 147.133743
Mount Martha Glass,0421 436 748,,info@mountmarthaglass.com,,,,,-38.2685161, 145.0137448
McMartin K S,(03) 5382 2840,,,61 Wavell St,VIC,Horsham,3400,-36.7024, 142.18969
Melville Glass Pty Ltd,0414 559 039,,melvilleglass@gmail.com,5 Alrene Ct,VIC,Vermont South,3133,-37.850161, 145.182731
MKD Glass,0424 081 979,,bobby@mkdglass.com.au,,,,,-37.7457294, 144.7347048
MP Glass and Screens,0420 626 184,,mpglassandscreens@gmail.com,,,,,-38.3688406, 144.8553279
Mully Glass,0423 215 633,,mullyglass@outlook.com,,,,,-38.0235922, 144.4078657
Nanokote Pty Ltd,(03) 9768 3277,,nanokote@nanokote.com.au,6-8 England St,VIC,Dandenong,3175,-38.03121, 145.21934
Newport Glass,0415 369 874,,newportglass3015@gmail.com,34 Bunbury St,VIC,Newport,3015,-37.849313, 144.890034
No. 1 glazing,0415 451 797,,yogeshsharma5245@gmail.com,,,,,-38.1206205, 144.3286851
North Geelong Glass,(03) 5272 2468,,sales@northgeelongglass.com.au,,,,,
Narre Glass &amp; Glazing,(03) 9796 8214,,,,,,,-37.98074, 145.315674
natmad glass,0425 855 937,,natmadtrust@gmail.com,,,,,
NEED GLASS?,0431 007 372,,,,,,,-37.814262, 145.227386
NG Glass,0412 427 281,,guymerglass@gmail.com,,,,,
