BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
N &amp; T Cabinets,0422 387 970,,geelongcustomcabinets@hotmail.com,10 12 Gravel Pits Rd,VIC,South Geelong,3220,-38.170887, 144.362226
NU Wave Cabinets,0418 312 250,,,,,,,-37.8795844, 147.9916047
One 8th Joinery,0435 085 231,,info@one8thjoinery.com.au,25/ 155 Hyde St,VIC,Yarraville,3013,-37.81508, 144.897777
Padbury Woods Pty Ltd,(03) 9776 9879,,,Fcty 1/ 85 Bardia Ave,VIC,Seaford,3198,-38.11861, 145.13484
Peninsula joinery specialist,0431 415 747,,nickhum8@gmail.com,,,,,-38.15361, 145.18457
P &amp; M Designer Joinery,0408 594 904,,,34 Standing Dr,VIC,Traralgon East,3844,-38.191227, 146.567108
Prestige Country Cabinets,(03) 5433 3044,,rohan.samara@bigpond.com,94 High St,VIC,Heathcote,3523,-36.924865, 144.711479
Paradise Kitchen Cabinets,(03) 9364 7458,,,7 Douglas St,VIC,Sunshine North,3020,-37.765131, 144.844242
Pars Cabinet,0450 901 861,,parscabinet@yahoo.com.au,111C Spring St,VIC,Reservoir,3073,-37.72792, 145.000573
Patho Creek Fine Furniture,0418 505 080,,,159 Patho Cemetery Rd,VIC,Patho,3564,-35.999323, 144.47265
Paul &amp; Tara,0423 352 354,,mailpaultara@gmail.com,,,,,-37.7805387, 144.8571098
Payton Industries Pty Ltd,0419 102 099,,,Factory 3 31 Peel St,VIC,Eltham,3095,-37.71933, 145.14051
Perennial Kitchens,1300 885 893,,,,,,,
Perfect Square,0414 431 335,,Rob.Finn@perfectsquare.com.au,181 Inkerman St,VIC,St Kilda,3182,-37.865396, 144.989216
Phillip Island Cabinets,0430 031 892,,,,,,,-38.4511477, 145.2389796
Phil McCann Joinery &amp; Kitchens,0409 334 266,,psmccann@optusnet.com.au,5 Shearers Run,VIC,Maiden Gully,3551,-36.742875, 144.195317
Phoenix Cabinets Pty Ltd,1300 551 150,,,8 / 34 Stephen Road,VIC,Dandenong South,3175,-38.00851, 145.21224
P N Industries,(03) 9706 7504,,,26 Attenborough St,VIC,Dandenong,3175,-37.986371, 145.201021
Porky's Kitchen Cabinets,0418 378 854,,,,,,,-37.7689052, 144.8300556
Precision Cut Cabinets,(03) 9794 5885,,,23A Amberley Crst,VIC,Dandenong South,3175,-38.00168, 145.215066
Premier Cabinets &amp; Fit Outs,0401 249 158,,dale@premiercfo.com.au,3/ 44 Brunell Rd,VIC,Seaford,3198,-38.100439, 145.145174
Premium Cabinets,(03) 9735 4100,,premiumcabinets@bigpond.com,24 Industrial Park Dr,VIC,Lilydale,3140,-37.749424, 145.348935
Probuilt Pty Ltd,(03) 9775 0999,,,Fcty 1/ 22 Tova Dr,VIC,Carrum Downs,3201,-38.10186, 145.16324
Pro Edge Commercial Joinery,(03) 9330 0303,,,32 King St,VIC,Airport West,3042,-37.723179, 144.888356
Pro-Finish Cabinets,(03) 9335 4775,,,39A Hawker St,VIC,Airport West,3042,-37.722404, 144.888349
Protek Cabinets,(03) 5940 0022,,,Fcty 1/ 7-9 Bormar Dr,VIC,Pakenham,3810,-38.08658, 145.50181
Pylo Cabinets,(03) 9808 8042,,dina@pylo.com.au,77 Burwood Hwy,VIC,Burwood,3125,-37.850447, 145.099692
P.B. Cabinets (Vic) Pty Ltd,(03) 9729 0800,,philip@pbcabinets.com.au,3A Turbo Dr,VIC,Bayswater North,3153,-37.825811, 145.278377
P.K. Kitchens,(03) 9720 6491,,,Factory 5 5 Burgess Rd,VIC,Bayswater North,3153,-37.82143, 145.2885
Prestige Cabinetmakers,(03) 9720 9233,,email@prestigecabinetmakers.com,Fcty 5/ 11 Clare St,VIC,Bayswater,3153,-37.84324, 145.28223
Pylo Cabinets Div. Of PyloSteel Furniture Pty Ltd,(03) 9808 8042,,,26 McIntyre St,VIC,Burwood,3125,-37.85172, 145.10432
Queens Living Furniture &amp; Kitchens,0433 970 303,,,635-655 Waverley Rd,VIC,Glen Waverley,3150,-37.886601, 145.156657
Rj'z Installations,0434 035 090,,,253 Bayview Rd,VIC,McCrae,3938,-38.363087, 144.919035
S &amp; A Cabinets,(03) 9587 5455,,,14 DeHavilland Rd,VIC,Mordialloc,3195,-37.98687, 145.10102
Seren Cabinets,0402 832 384,,serencabinets@gmail.com,Unit 7 13-17 Crawford St,VIC,Braeside,3195,-38.006277, 145.111539
Smitty's Kitchens &amp; Cabinets,0438 044 706,,,75 Williamsons Rd,VIC,South Morang,3752,-37.64471, 145.089963
Stateline Cabinets Pty Ltd,(02) 6024 3982,,,73 Thomas Mitchell Dr,VIC,Wodonga,3690,-36.132489, 146.89972
Saward Joinery Solutions Pty Ltd,(03) 9562 9066,,,1295 North Rd,VIC,Huntingdale,3166,-37.911458, 145.104807
Schier Cabinet Makers,(03) 5381 1788,,,88 Wilson St,VIC,Horsham,3400,-36.716271, 142.197946
Scott Crosby's Cabinets,0419 351 207,,,17 Lucas Ave,VIC,Kilsyth,3137,-37.81481, 145.3133
S C Weir Cabinets,(03) 5987 2666,,,Unit 3/ 32B Collins Rd,VIC,Dromana,3936,-38.33481, 144.98868
S C Weir Cabinets Pty Ltd,(03) 5987 2666,,info@scweircabinets.com.au,Unit 3 32 Collins Rd,VIC,Dromana,3936,-38.334829, 144.988942
SC Weir Cabinets PTY LTD,(03) 5987 2666,,info@scweircabinets.com.au,32 Collins Rd,VIC,Dromana,3936,-38.334813, 144.988677
Seavern Cabinets Pty Ltd,(03) 9588 1875,,,16 Downard St,VIC,Braeside,3195,-37.99195, 145.110431
Seytim Pty Ltd,(03) 9543 7269,,enquiries@seytim.com.au,29-31 Clarinda Rd,VIC,Clarinda,3169,-37.930222, 145.09973
Shelf Life,0407 774 664,,shelflife@optusnet.com.au,,,,,-37.882195, 144.983109
Sherwood Handcrafted Furniture,(03) 9752 9846,,john.c.coyle@bigpond.com,9 Sherwood Way,VIC,Lysterfield,3156,-37.92056, 145.289723
Silhouette Cabinets &amp; Kitchens,0418 592 961,,silhouettecabinets21@hotmail.com,Factory 2 9 June Ave,VIC,Dromana,3936,-38.33379, 144.98701
Silverfern Interiors Pty Ltd,(03) 9792 0199,,,49 Stephen Rd,VIC,Dandenong South,3175,-38.007067, 145.212709
Slater Cabinets,(03) 9331 6800,,,94 Slater Parade,VIC,Keilor East,3033,-37.731879, 144.859913
Slenderline Cabinets,(03) 5450 3001,,kitchens@malleenet.net.au,4-6 Tate Dr,VIC,Kerang,3579,-35.74712, 143.92499
SM Designer Cabinets,0411 952 098,,s.mdesignercabinets@gmail.com,,,,,-37.8473788, 144.6884754
SNO Installs,0452 644 141,,snoinstalls@yahoo.com.au,,,,,-38.1480041, 144.3593453
So Good Cabinets,0419 340 920,,sogoodcabinets@hotmail.com,10 Percy St,VIC,Heidelberg West,3081,-37.73161, 145.05096
South Coast Kitchens,(03) 5956 7415,,,28 Boys Home Rd,VIC,Newhaven,3925,-38.512571, 145.352599
Speedy Kitchens,0422 332 671,,info@speedykitchens.com.au,,,,,-37.6459946, 145.0404214
Splintered Furniture &amp; Joinery Pty Ltd,0437 754 855,,,2 Sykes Pl,VIC,Ocean Grove,3226,-38.253422, 144.537372
Splinters Joinery,0427 944 628,,splinters1@bigpond.com,19 Princes Hwy,VIC,Stratford,3862,-37.962575, 147.087566
Spooner Cabinets,(03) 5852 1648,,,4 Crichton Rd,VIC,Kyabram,3620,-36.306253, 145.033924
S &amp; R Dezyne,(03) 9553 0169,,,3B Horscroft Pl,VIC,Moorabbin,3189,-37.93545, 145.04113
Steding Interior &amp; Joinery,(03) 9748 3800,,,Fcty 2/ 111 Elm Park Dr,VIC,Hoppers Crossing,3029,-37.87248, 144.72089
Stephenson's Kitchens &amp; Joinery Centre,(03) 5562 8255,,info@stephensonskitchens.com.au,15 Robson St,VIC,Warrnambool,3280,-38.37325, 142.455367
Stocks Fine Furniture,(03) 9887 2556,,,,,,,-37.8699492, 145.237095
Straitline Joinery Pty Ltd,(03) 5762 3349,,,4-6 Lowry Pl,VIC,Benalla,3672,-36.552267, 145.986727
Studio Nine Cabinets,0419 337 888,,,,,,,-37.7635209, 144.9440263
Sunraysia Billiard Table Services,0417 580 716,,,,,,,-34.2105906, 142.1419289
Supreme Cabinets,(03) 9399 4144,,,,,,,-37.8346613, 144.8475459
Surface Interiors,0411 069 003,,,,,,,-37.9488552, 145.0428519
Seaview Cabinets,0403 155 843,,info@seaviewcabinets.com.au,11A Amberley Cres,VIC,Dandenong South,3175,-38.002053, 145.215632
Smith &amp; Smith Cabinet Makers,(03) 9755 4811,,,860 Doncaster Rd Cnr Middlesborough Rd,VIC,Doncaster East,3109,-37.787414, 145.14416
Starlight Cabinets,0419 514 550,,hans.streubel@bigpond.com,,,,,-37.782736, 145.6103123
Surreal Cabinets,0421 132 827,,surrealcabinets@hotmail.com,,,,,-37.8436842, 144.8849478
Tailored Interiors Pty Ltd,(03) 9798 8000,,,4 / 8 Tower Ct,VIC,Noble Park,3174,-37.98196, 145.18941
Temple Cabinets Pty Ltd,(03) 9753 6333,,,Factory 27/ 12 Edina Rd,VIC,Ferntree Gully,3156,-37.875101, 145.28323
T &amp; J Kitchen and Cabinet,0416 102 087,,tjkitchenscabinets@gmail.com,,,,,-37.7444301, 142.0219694
Trimcut Cabinets,0449 189 859,,,,,,,-37.4333249, 144.7456177
Taranto Joinery,0418 808 801,,info@tarantojoinery.com,,,,,-37.6459946, 145.0404214
Tarrion Kitchens Pty Ltd,(03) 5975 2599,,,Fy 10 19 Bruce St,VIC,Mornington,3931,-38.23339, 145.05896
Taurus Cabinets Pty Ltd,0425 725 846,,,,,,,-37.813985, 144.963114
Taylor Made Joinery,(03) 5144 6750,,admin@taylormadejoinery.com.au,6-10 Invictus Ct,VIC,Sale,3850,-38.10257, 147.08839
Terry Cartwright Kitchens Pty Ltd,(03) 5752 2301,,cartwrightkitchens@bigpond.com,3 McGeehan Crst,VIC,Myrtleford,3737,-36.555583, 146.720926
The Kitchen Installation Company,(03) 9357 8995,,TheKitchenInstallationCompany@workmail.com,Factory 22/ 35-37 Jessica Rd,VIC,Campbellfield,3061,-37.659982, 144.958181
The Kitchen Renovator,0411 606 492,,thekitchenrenovator@outlook.com,,,,,-37.5608013, 143.854986
Thorwesten Cabinets,(03) 5940 1069,,,12 Bate Cl,VIC,Pakenham,3810,-38.088024, 145.504518
TopForm cabinets,0417 785 294,,daniel@topformcabinets.com.au,,,,,-38.36865588, 144.91368736
Topline Kitchens,(03) 5243 9875,,,19 Wilray St,VIC,Grovedale,3216,-38.194511, 144.34656
Trademark Cabinets,(03) 9330 4244,,,4A Silicon Pl,VIC,Tullamarine,3043,-37.713639, 144.8714293
Transart Cabinets,0412 372 190,,sales@transartcabinets.com.au,Factory 1 / 1 Brett Dr,VIC,Carrum Downs,3201,-38.09782, 145.16254
Triple C Cabinets,(03) 9789 7146,,,27 Gardeners Rd,VIC,Langwarrin South,3911,-38.182764, 145.190364
T &amp; S Cabinets,0412 843 781,,Shivonne1@telstra.com,Watergardens St,VIC,Watergardens,3038,-37.7031663864, 144.77382586
Tulip Kitchens &amp; Designs,0433 235 127,,sales@tulipkitchens.com,Studio 1, 10-18 Fitzroy Sq,VIC,North Geelong,3215,-38.114191, 144.348351
TwinBays Cabinet Solutions,(03) 5985 5300,,,Fcty 5/ 56 Peninsula Ave,VIC,Rye,3941,-38.377759999999995, 144.80587
TCS Total Cabinetry Solutions,(03) 9725 0285,,,,,,,
Thyme For Kitchens &amp; Cabinets,(03) 5976 8142,,thymekitchens@bigpond.com,108 Watt Rd,VIC,Mornington,3931,-38.234153, 145.062996
Triholm Cabinets Pty Ltd,(03) 9369 3757,,,81-83 Triholm Ave,VIC,Laverton,3028,-37.8684, 144.75596
Tyson Cabinets,0412 615 007,,,10 Simon Ct,VIC,Brookfield,3338,-37.69406, 144.55874
UKC Unique Kitchens &amp; Cabinets,0411 663 377,,,,,,,
Unicraft Joinery,(03) 5572 5441,,,7-11 Ballarat Rd,VIC,Hamilton,3300,-37.74166, 142.03367
Vic Wide Kitchens,0406 406 510,,ahmad.hammoud@vwk.com.au,1/ 50 Camp Rd,VIC,Broadmeadows,3047,-37.688657, 144.955104
Walnaring Building,0418 387 678,,,175 Haleys Gully Rd,VIC,Hurstbridge,3099,-37.63054, 145.17145
West City Cabinets,(03) 9369 0891,,,4 Horn St,VIC,Hoppers Crossing,3029,-37.868356, 144.724786
Whiters Street Cabinets,(03) 5155 3566,,,47 Whiters St,VIC,Lakes Entrance,3909,-37.87221, 148.000374
Woodcraft Interiors,(03) 9717 3425,,michael@woodcraftinteriors.com.au,Rear 861 Bridge Inn Rd,VIC,Doreen,3754,-37.60353, 145.12936
WATTLE WARDROBE DESIGNS PTY. LTD.,0451 287 206,,,17B Eucumbene Dr,VIC,Ravenhall,3023,-37.763412, 144.747427
W &amp; B Cabinets Pty Ltd,(03) 5941 9745,,,9 Embrey Ct,VIC,Pakenham,3810,-38.084726, 145.498308
Webster Kitchens,(03) 9792 0298,,,15 Amberley Cres,VIC,Dandenong South,3175,-38.00178, 145.215863
West Gippsland Joinery,0407 505 002,,gippjoin@sympac.com.au,61 Nilma Shady Creek Rd,VIC,Nilma North,3821,-38.157474, 145.988819
Westside Renovations &amp; Installations,0403 789 690,,,,,,,-38.1735477, 144.5699513
WG Cabinets,,,wgcabinets@hotmail.com,,,,,-38.1611548, 145.9318239
Whiteside Laminates Pty Ltd,(03) 9764 2845,,,11 Macro Ct,VIC,Rowville,3178,-37.909533, 145.246057
Wilfit Interiors,(03) 9708 6877,,,,,,,-38.0176839, 145.2710966
Wilko Cabinets Pty Ltd,0419 575 374,,wilkocabinets@bigpond.com,,,,,
Woodland Joinery,(03) 9775 1775,,,7 Concord Crst,VIC,Carrum Downs,3201,-38.10055, 145.169085
Woodtech: Joinery Pty Ltd,(03) 9939 8464,,,13 Fraser St,VIC,Airport West,3042,-37.724911, 144.889639
World Class Cabinets Pty Ltd,(03) 9543 1413,,,Factory 3/ 500 Clayton Rd,VIC,Clayton South,3169,-37.938587, 145.117459
Werribee Kitchen Centre Pty Ltd,(03) 9741 7300,,,27 Lock Ave,VIC,Werribee,3030,-37.912251, 144.662692
White Lace Joinery,0435 228 516,,whitelacejoinery@gmail.com,,,,,-38.0610249, 145.4100319
W Joinery,0431 633 310,,wjoinery@hotmail.com,Factory 5 112 Colemans Rd,VIC,Carrum Downs,3201,-38.087736, 145.168455
Woulfe Cabinets,(03) 5981 2644,,julieshoward@bigpond.com.au,Fcty 1/ 3 Newington Ave,VIC,Rosebud,3939,-38.380359999999996, 144.88621999999998
Xtreme Cabinets &amp; Kitchens,(03) 5977 9211,,xtremecabinets@gmail.com,Fcty 2/ 34 Guelph St,VIC,Somerville,3912,-38.222281, 145.180691
YINGAO PTY LTD,0403 273 217,,ljw33669@sohu.com,Unit 2 39 Foden Ave,VIC,Campbellfield,3061,-37.648217, 144.940367
Young Built Cabinets,(03) 9793 5595,,,Factory 1/ 21 Balmoral Ave,VIC,Dandenong,3175,-37.99695, 145.2229
Youngbuilt Cabinets,0425 824 242,,,Fac 1 21 Balmoral Ave,VIC,Dandenong,3175,-37.99695, 145.2229
Acclaim Cabinets,(08) 9248 8073,,sam@acclaimcabinets.com.au,Unit 2 5 Arvida St, WA,Malag,6090,-31.85772, 115.88481
All About Wood,(08) 9497 1211,,,Unit 2 13 Byron Rd, WA,Armadal,6112,-32.17023, 116.01014
Anton Cabinet &amp; Joinery Works,(08) 9272 3484,,,25 Irvine St, WA,Bayswate,6053,-31.910873, 115.919
Artifex Cabinetry,0438 046 306,,,,,,,-31.7903838, 115.8197973
Active Cabinets,(08) 9310 4800,,,,,,,-32.078583, 115.8588424
Adate Furniture,(08) 9418 6521,,,Unit 1/ 5 Port Kembla Dr, WA,Bibra Lak,6163,-32.09442, 115.80145
Additional Cabinets,(08) 9248 4777,,,10 Glyde Ct, WA,Malag,6090,-31.865587, 115.906014
A &amp; J Custom Interiors,(08) 9248 1775,,,Unit 2/ 29 Montgomery Way, WA,Malag,6090,-31.858923, 115.88351
Albany Fine Furniture,(08) 9842 8555,,,31 Hercules Crst, WA,Alban,6330,-35.01196, 117.87592
Albany Rainbow Kitchens,(08) 9842 3859,,reception@rainbowft.com.au,17-21 Cockburn Rd, WA,Alban,6330,-35.01572, 117.89597
All Cabinet Services,(08) 9367 7800,,,Unit 5 22 Cohn St, WA,Carlisl,6101,-31.98578, 115.92184
Alltech Cabinets,(08) 9459 0632,,,6 McIntyre Way, WA,Kenwic,6107,-32.043047, 115.973702
Allwest Cabinets,(08) 9274 0165,,johnallwest@hotmail.com,22 Military Rd, WA,Bellevu,6056,-31.901872, 116.017464
Alsoma Homes,0439 970 440,,alex@alsoma.com.au,345 Victoria Rd, WA,Malag,6090,-31.86104, 115.890825
Alternative Kitchen Company,(08) 9249 2210,,,Unit 1 / 29 Montgomery Way, WA,Malag,6090,-31.85892, 115.88351
Andrew Wall Cabinets,0419 968 853,,,,,,,-31.9014641, 116.165723
Anything Cabinets,0405 266 102,,,,,,,-32.1521033, 116.0147678
Apel Designs,(08) 9414 6803,,,78 Lydon Blv, WA,Atwel,6164,-32.13441, 115.8613
Apollo Cabinets,(08) 9250 1553,,apollocab@iinet.com.au,Unit 1/ 32 Meliador Way, WA,Midval,6056,-31.892475, 116.037136
Appearance Cabinets,(08) 9524 5283,,,,,,,
A.R.B. Cabinets,(08) 9726 0160,,arb.cabinets@bigpond.com,Lot 66 Andrew Foord Way, WA,Picton Eas,6229,-33.35751, 115.679311
ARTRA CUSTOM KITCHENS AND COMMERCIAL CABINETS,0488 441 910,,,31 Harries Way, WA,Pinjarr,6208,-32.614635, 115.84849
Artra Custom Kitchens &amp; Commercial Cabinets,0488 441 910,,info@artra.com.au,30 Churchill St, WA,Narembee,6369,-32.064951, 118.392768
A &amp; S Cabinets,(08) 9306 2188,,,,,,,-31.7518972, 115.8038965
ASP Cabinets,0420 964 441,,,,,,,-32.005856, 115.9900965
Ansil Cabinets,0407 007 830,,,3 Malcolm Rd, WA,Maddingto,6109,-32.041935, 115.984192
Artform Industries,(08) 9443 3188,,info@artformindustries.com.au,Unit 1 71 Howe St, WA,Osborne Par,6017,-31.908009, 115.813935
Avon Joinery,(08) 9622 1334,,,163 Mitchell Ave, WA,Northa,6401,-31.662537, 116.649474
BAC Custom Cabinets &amp; Kitchens,(08) 9291 9825,,brett@backitchens.com.au,25 Banksia Rd, WA,Wallisto,6076,-31.995437, 116.071125
Blue Tree Cabinets,0438 241 668,,,32 Strickland St, WA,Bunbur,6230,-33.335992, 115.644797
Bretts Home &amp; Cabinet Services,(08) 9434 3949,,,Unit 12/ 15 Port Kembla Dr, WA,Bibra Lak,6163,-32.09669, 115.80139
Bunbury Custom Cabinets,0411 431 163,,bunburycustomcabinets@mail.com,3/ 5 Wallis Rd, WA,Davenpor,6230,-33.359916, 115.679427
Bay Cabinets,(08) 9754 2055,,baycabs@compwest.net.au,Unit 4 39 Bunbury St, WA,Busselto,6280,-33.66118, 115.34723
Bayswater Cabinets,(08) 9271 5042,,mail@cabinets.net.au,24 John St, WA,Bayswate,6053,-31.909308, 115.919977
B &amp; B Cabinets,(08) 9726 0051,,,9 Worcestor Bend, WA,Bunbur,6230,-33.367885, 115.674932
BDS Cabinets &amp; Custom Furniture,0433 821 566,,bryantsteel84@gmail.com,1 Barfield Rd, WA,Hammond Par,6164,-32.159546, 115.853291
Bluey's Cabinets,(08) 9417 7759,,,Unit 1/ 53 Biscayne Way, WA,Jandako,6164,-32.124888, 115.871929
Boboulo Mobile Cabinet,(08) 9249 9912,,joseph.boboulo@bigpond.com,Unit 15/ 41 Holder Way, WA,Malag,6090,-31.85971, 115.89275
Bonannella Cabinets,(08) 9302 6577,,,Unit 2/ 9 Endeavour Way, WA,Wangar,6065,-31.80113, 115.83135
Boomerang Cabinets,0433 311 606,,boomerangcabinets@yahoo.com.au,Unit 8 39 Beringarra Ave, WA,Malag,6090,-31.86313, 115.897993
Brockman Phil Cabinets,(08) 9791 2696,,brockmancabinets@bigpond.com,4 Mummery Crst, WA,East Bunbur,6230,-33.336899, 115.652261
Brown Brothers Furniture,(08) 9410 2788,,,25 Sparks Rd, WA,Henderso,6166,-32.152712, 115.77473
Brownridge Joinery Pty Ltd,(08) 9493 2595,,,83 Kelvin Road Corner Of Maddington Road, WA,Maddingto,6109,-32.04225, 115.99276
Build Right Cabinets &amp; Furniture,0418 411 538,,reeganclarke@hotmail.com,,,,,-31.9894667, 116.0089209
Bunbury Designer Cabinets &amp; Furniture,(08) 9791 7337,,bdcf@bigpond.com,Unit 1 87 Albert Rd, WA,East Bunbur,6230,-33.338053, 115.648639
Bunbury Kitchens,0416 911 182,,bunburykitchens@bigpond.com,226 Southwest Hwy, WA,Picto,6229,-33.3514628, 115.6926511
Busselton Cabinet Makers,(08) 9752 3455,,david@busseltoncabinets.com.au,5 Wright St, WA,Busselto,6280,-33.663934, 115.347945
Benchcraft,(08) 9249 3283,,,26 Cusack Rd, WA,Malag,6090,-31.86585, 115.88519
B &amp; P Electrics,(08) 9417 8700,,,Unit 13 30 Dollier Rd, WA,Jandako,6164,-32.121694, 115.87355
Butler Interiors,(08) 9271 4009,,,64 Clavering Rd, WA,Bayswate,6053,-31.913249, 115.918474
Cabico,(08) 9792 3600,,,5 Hales St, WA,Bunbur,6230,-33.32464, 115.639491
Carlino Cabinet Works,(08) 9446 5455,,,38 Sundercombe St, WA,Osborne Par,6017,-31.90227, 115.81546
Centurion Cabinets,(08) 9249 5170,,,61 Mercantile Way, WA,Malag,6090,-31.85813, 115.90422
Colotti Cabinets,0438 112 481,,,,,,,-31.8286761, 116.0198426
Cabinet Impressions,0427 076 281,,info@cabinetimpressions.com.au,21 Competition Way, WA,Wangar,6065,-31.790312, 115.842795
Cabinet Innovations,(08) 9302 1366,,,1/21 Competition St, WA,Wangar,6065,-31.790141, 115.842904
Cabinet Inspirations,(08) 9409 2117,,,Unit 3/ 14 Dellamarta Rd, WA,Wangar,6065,-31.78892, 115.81654
Cabinet Network,(08) 9345 5211,,,,,,,-31.8748932, 115.8283884
Cable Beach Cabinet Makers,0418 920 075,,,3 Haynes St, WA,Broom,6725,-17.965781, 122.222406
Cabtech Pty Ltd,(08) 9249 9695,,,Unit 3/ 11 Oxleigh Dr, WA,Malag,6090,-31.85216, 115.88533
Carnarvon Cabinet Makers,(08) 9941 3672,,ccmakers@wn.com.au,10 Bassett Way, WA,Carnarvo,6701,-24.870863, 113.676026
Carpentech,0418 887 676,,,Unit 2 5 Beneficial Way, WA,Wangar,6065,-31.797452, 115.837338
carpenter and cabinet maker,0401 156 533,,,6 Latham St, WA,Ashfiel,6054,-31.918833, 115.937646
Carpenter Cabinets,(08) 9498 3006,,,4 Keates Rd, WA,Armadal,6112,-32.172829, 116.012536
Carter's Cabinets,0407 644 736,,claire@carterscabinets.com.au,Lot 564/ Dirk Hartog Dr, WA,Nambeelu,6207,-32.506085, 115.86604
Carter's Cabinets Perth - Domestic &amp; Commercial Cabinet Makers,0407 644 736,,infocarterscabinets@gmail.com,174 Dirk Hartog Dr, WA,Nambeelu,6207,-32.501533, 115.872456
CJ's Cabinets,(08) 9410 2324,,hiltonfurniture@bigpond.com,32 Burlington St, WA,Naval Bas,6165,-32.200717, 115.783048
C.J's Cabinets,(08) 9410 2324,,,42B Macedonia St, WA,Naval Bas,6165,-32.20221, 115.78492
Clarke Industries,(08) 9256 1222,,,56 Tullock Way, WA,Canning Val,6155,-32.06294, 115.9333
Classic Cabinetry WA Pty Ltd,(08) 9844 3999,,sales@classiccabinetry.biz,20 Mallard Rd, WA,Willyun,6330,-34.955044, 117.891369
Clohessy Cabinets,(08) 9409 5553,,ben@clohessycabinets.com.au,Unit 4/ 65 Buckingham Dr, WA,Wangar,6065,-31.787721, 115.823289
Continental Joinery,(08) 9291 7193,,,12A Godfrey St, WA,Wallisto,6076,-31.994808, 116.070436
Contour Cabinets,(08) 9331 2254,,,21 Roper St, WA,Oconno,6163,-32.06282, 115.79842
Cotswoods Kitchens,0416 976 489,,,53 Kent St, WA,Canningto,6107,-32.015944, 115.927336
Couch Cabinets,0418 948 016,,,,,,,-31.6721364, 115.707312
Callaghan Cabinets,0455 218 617,,info@callaghancabinets.com.au,,,,,
Caruso Cabinets WA,(08) 9434 4550,,,Unit 2/ 118 Shallcross St, WA,Yangebu,6164,-32.12031, 115.79536
Cochrane Cabinets,0410 556 693,,,Unit 4 / 84 Callaway St, WA,Wangar,6065,-31.791461, 115.843666
Creative Veneers &amp; Furniture,(08) 9398 3970,,,,,,,-32.0716768, 115.9671116
Dale Cabinets,(08) 9399 2557,,,1/ 16 Keates Rd, WA,Armadal,6112,-32.17035, 116.012585
De Coppi Cabinets,0409 954 605,,,,,,,-33.3274145, 115.6360927
Dianella Polishing,(08) 9303 2176,,,Unit 6 86 Inspiration Dr, WA,Wangar,6065,-31.798096, 115.842507
Dream Made Interiors,0403 579 240,,info@dreammadeinteriors.com.au,,,,,-31.95285358, 115.85731416
Danmar,(08) 9309 6111,,,36 Avery St, WA,Neerabu,6031,-31.681373, 115.78518
Danmar Garage Doors,(08) 9309 6111,,sales@danmardoors.com.au,41 Dellamarta Rd, WA,Wangar,6065,-31.788391, 115.822209
Derby Cabinet Makers,(08) 9191 1417,,,7 Le Lievre St, WA,Derb,6728,-17.316632, 123.649776
Difference By Design,(08) 9248 6396,,differencebydesign@bigpond.com,Unit 6/ 40 Oxleigh Dr, WA,Malag,6090,-31.847051, 115.886499
D &amp; J Cabinets,(08) 9455 2120,,,5 Melaleuca Ct, WA,Canning Val,6155,-32.087891, 115.901445
Duncan Cabinets,(08) 9467 2567,,info@duncancabinets.com.au,Unit 6 24 Sundercombe St, WA,Osborne Par,6017,-31.903169, 115.814561
Dunsborough Woodworks,(08) 9756 8428,,,16 Griffin Dr, WA,Dunsboroug,6281,-33.632466, 115.115386
Darryl Cabinets,(08) 9377 4178,,,,,,,-31.8710202, 115.9450229
Dexter's Carpentry Service,(08) 9309 3826,,,Unit 4/ 25 Buckingham Dr, WA,Wangar,6065,-31.78646, 115.81665
Duval Interiors,0401 969 700,,,Unit 3/ 4 Dobra Rd, WA,Yangebu,6164,-32.11733, 115.79666
Exclusive Cabinets And Design Pty Ltd,(08) 9201 1522,,,Unit 2 71 Howe St, WA,Osborne Par,6017,-31.90801, 115.81393
Fremantle Creations,0407 771 599,,,,,,,-32.0991392, 115.7821985
Gunnersen Pty Ltd,(08) 9356 9911,,,79-83 Pilbara St, WA,Welshpoo,6106,-31.98963, 115.94372
Hartley Watson Cabinets by Design,0438 602 072,,,Un 20/ 44 Seventh, WA,Mayland,6051,-31.931454, 115.893858
Hollywood Kitchens,(08) 9302 1156,,,8 Beneficial Way, WA,Wangar,6065,-31.79712, 115.83868
Huntingdale Cabinets,0419 195 298,,huntingdalecabinets2@westnet.com.au,,,,,-32.2569798, 115.9958673
Ian Norrish Cabinets,(08) 9821 4556,,,28 Bay St, WA,Katannin,6317,-33.69882, 117.557709
Interior Cabinets,(08) 9725 9285,,,,,,,
IQ Cabinets,(08) 9249 3644,,iqcabinets@bigpond.com,349 Victoria Rd, WA,Malag,6090,-31.86123, 115.891332
Ittag Interiors,0400 767 510,,,,,,,-31.8286761, 116.0198426
Ideal Doors &amp; Cabinets,(08) 9470 5835,,,25B Adrian St, WA,Welshpoo,6106,-31.995338, 115.920232
Interior Dreams,(08) 9303 2266,,,Unit 5/ 90 Distinction Rd, WA,Wangar,6065,-31.7959, 115.84527
Ironbark Cabinets &amp; Furniture,(08) 9841 1003,,,Unit 4/ 205 Chester Pass Rd, WA,Milpar,6330,-34.986274, 117.874319
